School_Unit_Name,Elementary_school_cases,Middle_school_cases,High_school_cases,Gender,Reporting_date
SCOALA PRIMARA CIUBANCUTA COM. RECEA CRISTUR,83,649,3,F,2020-11-11
SCOALA PRIMARA CIUDANOVITA SAT,507,428,288,F,2015-11-14
SCOALA PRIMARA CIUMARNA,542,747,689,F,2015-01-02
SCOALA PRIMARA CIUNGANI,682,590,670,M,2017-03-06
SCOALA PRIMARA CIUPA-NEJLOVEL,591,538,657,M,2018-10-01
SCOALA PRIMARA CIUPERCENI,699,498,386,F,2014-12-11
SCOALA PRIMARA CIURBESTI,246,34,372,M,2015-05-01
SCOALA PRIMARA CIMPURI SURDUC,403,624,105,F,2012-10-31
SCOALA PRIMARA CIRCESTI,24,359,313,F,2017-11-03
SCOALA PRIMARA CLADOVA,261,438,28,F,2015-04-18
SCOALA PRIMARA CLICIOVA,742,87,437,F,2015-04-26
SCOALA PRIMARA CLOPODIA,504,670,72,M,2019-05-07
SCOALA PRIMARA CLOPOTIVA,559,353,521,M,2016-07-10
SCOALA PRIMARA COARNELE CAPREI,71,39,162,F,2015-06-20
SCOALA PRIMARA COASTA MARE,660,576,381,F,2015-08-28
Scoala Primara Cobor,643,443,694,F,2011-10-22
SCOALA PRIMARA 'COLIBRI' CONSTANTA,36,697,340,M,2011-10-27
SCOALA PRIMARA COLONIA MICA,732,521,655,F,2016-08-27
SCOALA PRIMARA COLTEA,714,690,571,M,2018-05-04
SCOALA PRIMARA COMIAT,399,507,291,F,2018-04-19
SCOALA PRIMARA COMLOSU MIC,102,568,327,M,2014-07-17
SCOALA PRIMARA COMORISTE,61,601,76,F,2017-01-09
SCOALA PRIMARA COMUNA BECENI,221,23,521,F,2012-07-02
SCOALA PRIMARA COMUNA DRAGANESTI,590,556,680,F,2018-01-12
SCOALA PRIMARA COMUNA MARACINENI,743,685,629,F,2017-04-06
SCOALA PRIMARA COMUNA SAVINESTI (DUMBRAVA VALE),473,439,745,M,2011-07-26
SCOALA PRIMARA COMUNA TRIFESTI,172,264,28,M,2012-12-25
SCOALA PRIMARA COMUNA TINTESTI,624,253,454,F,2011-12-26
SCOALA PRIMARA COMUNA VARBILAU,391,315,149,M,2016-09-30
SCOALA PRIMARA COMUNITARA TILEAGD,642,399,350,F,2018-02-13
SCOALA PRIMARA CONCORDIA MUNICIPIUL PLOIESTI,235,547,37,M,2018-05-05
SCOALA PRIMARA CONDEESTI-SC.GIM.BARCANESTI,144,316,153,M,2018-05-15
Scoala Primara Conil,183,135,638,F,2020-02-26
SCOALA PRIMARA CONSTANTIN COMICESCU FLAMANZI,338,736,91,F,2014-12-20
SCOALA PRIMARA CONSTANTIN GABRIELESCU,444,197,338,M,2019-07-07
SCOALA PRIMARA COPACIOASA,568,576,199,F,2017-04-05
SCOALA PRIMARA COPSA MARE,311,712,556,M,2013-09-09
SCOALA PRIMARA CORBESTI,451,88,475,M,2013-01-28
SCOALA PRIMARA CORBSORI,421,450,333,F,2012-12-30
SCOALA PRIMARA CORLATA,654,18,626,M,2019-07-12
SCOALA PRIMARA CORNATEL,241,682,351,F,2019-01-19
SCOALA PRIMARA CORNESTI,472,479,83,M,2017-06-21
SCOALA PRIMARA CORNISORU,373,429,238,F,2020-01-11
SCOALA PRIMARA CORUGEA,228,126,572,F,2012-03-29
SCOALA PRIMARA CORUND,210,3,716,M,2019-06-02
SCOALA PRIMARA COSITENI,520,576,582,M,2019-11-02
SCOALA PRIMARA COSTACHE CONACHI IASI,434,621,348,F,2020-08-18
SCOALA PRIMARA COSTACHE NEGRI IASI,61,218,267,F,2015-11-25
SCOALA PRIMARA COSAVA,609,678,132,M,2016-08-07
SCOALA PRIMARA COTOROAIA,452,21,677,F,2016-04-08
SCOALA PRIMARA COTU LUI IVAN,362,182,265,M,2013-01-04
SCOALA PRIMARA COTUS,169,451,62,M,2021-01-12
SCOALA PRIMARA COVACI,363,657,270,F,2015-10-08
SCOALA PRIMARA COVERCA,692,724,301,M,2020-07-06
SCOALA PRIMARA COZMENI,551,599,363,M,2014-05-07
SCOALA PRIMARA CRACAUL NEGRU COMUNA CRACAOANI,179,464,558,F,2013-12-24
SCOALA PRIMARA CRAINIMAT,483,427,190,F,2013-05-24
SCOALA PRIMARA CRACIUNEL,249,573,736,M,2021-01-14
SCOALA PRIMARA CRAIESTI COM. PETRESTII DE JOS,347,535,117,M,2019-03-31
SCOALA PRIMARA CRAIESTI COMUNA BOZIENI,303,138,439,M,2021-04-27
SCOALA PRIMARA CRISTUR,402,160,41,M,2017-12-17
SCOALA PRIMARA CRISTUR CRISENI,702,154,296,F,2014-02-28
SCOALA PRIMARA CRISENI COM. MOCIU,704,538,287,F,2014-02-18
SCOALA PRIMARA CRISTELEC,184,528,750,F,2013-08-10
Scoala Primara Crit,731,220,243,M,2020-09-08
SCOALA PRIMARA CRIVINA,256,533,602,F,2012-03-23
SCOALA PRIMARA CRIVINA DE SUS,382,562,452,F,2012-05-17
SCOALA PRIMARA CSERALJA SANDOMINIC,141,292,218,F,2020-05-25
SCOALA PRIMARA CSOKONAI VITEZ MIHALY CAUACEU,561,126,196,M,2014-05-11
SCOALA PRIMARA C-TIN MANOILESCU SAT MARASENI,644,632,684,M,2017-07-22
SCOALA PRIMARA CUCUTENI,338,495,155,F,2015-04-23
SCOALA PRIMARA CUIED,113,22,559,M,2016-11-02
SCOALA PRIMARA CUIESD,235,474,308,F,2019-03-26
SCOALA PRIMARA CULPIU,321,547,1,F,2011-10-20
SCOALA PRIMARA CUMPARATURA,63,659,235,F,2017-12-19
SCOALA PRIMARA CUND,544,481,206,M,2014-07-23
SCOALA PRIMARA CUNUNA,153,31,196,M,2019-01-19
SCOALA PRIMARA CURTENI,340,456,166,M,2016-09-06
SCOALA PRIMARA CUSMA,234,155,501,M,2020-06-04
SCOALA PRIMARA CUSMED,655,584,266,F,2014-08-08
SCOALA PRIMARA CUTINA,733,395,445,F,2018-11-10
Scoala Primara Cutus,275,65,358,F,2013-02-28
SCOALA PRIMARA CUZA VODA,94,571,310,F,2015-09-29
SCOALA PRIMARA CUZA-VODA,656,13,39,F,2020-06-09
Scoala Primara Dacia,317,304,635,M,2020-03-26
SCOALA PRIMARA DADESTI,489,709,31,F,2015-08-06
SCOALA PRIMARA DAIA,332,203,264,F,2015-07-14
SCOALA PRIMARA DAIA BAHNEA,162,515,321,F,2015-10-23
Scoala Primara David Jozsef Zalan,566,513,437,M,2013-11-13
SCOALA PRIMARA DAMBU,705,673,113,F,2013-05-25
SCOALA PRIMARA DARMOXA,462,745,473,M,2017-03-16
Scoala Primara de Muzica Boem,84,203,84,M,2018-07-15
SCOALA PRIMARA DEAGURILE,730,163,93,M,2020-08-21
Scoala Primara Deak Bela Zabala,648,609,480,F,2014-07-24
SCOALA PRIMARA DEALU FRUMOS,212,329,453,F,2021-06-09
SCOALA PRIMARA DEALU MARE,477,515,616,M,2018-10-04
SCOALA PRIMARA DEALU NEGRU COM. CALATELE,215,668,683,F,2021-02-28
SCOALA PRIMARA DEALUL VIILOR,18,701,408,F,2018-06-22
SCOALA PRIMARA DEALULUI TOPLITA,345,452,272,M,2017-06-25
SCOALA PRIMARA DECEBAL,663,169,284,M,2020-08-24
SCOALA PRIMARA DECEBAL BOBOHALMA,514,111,143,F,2012-11-09
SCOALA PRIMARA DEDULESTI,38,254,600,F,2012-01-04
Scoala Primara Dejani,80,387,722,M,2014-01-02
SCOALA PRIMARA DELENI,677,293,682,M,2014-04-09
SCOALA PRIMARA DELNITA,522,78,428,F,2015-02-09
SCOALA PRIMARA DEUSU COM. CHINTENI,498,319,222,M,2016-09-22
SCOALA PRIMARA DEZMIR COM. APAHIDA,614,654,237,M,2016-12-30
SCOALA PRIMARA DIACONU CONSTANTIN MERENI,221,272,232,M,2014-05-12
SCOALA PRIMARA DINDESTI,134,227,750,M,2013-07-24
SCOALA PRIMARA DIOSOD,488,507,543,F,2016-03-02
SCOALA PRIMARA DIMBU ORASUL BAICOI,317,360,384,M,2012-09-24
SCOALA PRIMARA DOBA,171,10,336,F,2016-03-29
Scoala Primara Dobarlau Vale,262,538,176,F,2011-07-31
SCOALA PRIMARA DOBENI,496,227,212,M,2013-04-26
SCOALA PRIMARA DOBOI,169,197,456,M,2018-09-16
Scoala Primara Dobolii de Sus,512,502,693,M,2013-07-02
SCOALA PRIMARA DOBRAIA,343,287,512,M,2017-01-09
SCOALA PRIMARA DOBRICEL,404,483,313,F,2020-09-28
SCOALA PRIMARA DOBROGOSTEA,7,162,614,F,2021-02-21
SCOALA PRIMARA DOBROVAT,353,66,471,F,2019-01-30
SCOALA PRIMARA DOCLIN,521,414,248,M,2017-02-12
SCOALA PRIMARA DOH,73,133,398,F,2019-07-20
SCOALA PRIMARA DOLAT,88,121,491,F,2017-05-24
SCOALA PRIMARA DOLHENI,170,334,458,M,2015-03-26
SCOALA PRIMARA DOLINA,616,241,590,F,2019-01-09
SCOALA PRIMARA DOMNESTI,118,70,702,M,2012-07-24
SCOALA PRIMARA DOMNIN,609,557,696,F,2013-10-27
SCOALA PRIMARA DOMNUL TRANDAFIR SAT BOISTEA COMUNA PETRICANI,581,191,186,F,2020-07-05
Scoala Primara Dopca,651,8,229,M,2012-04-26
SCOALA PRIMARA DORNISOARA,367,658,650,M,2015-07-06
SCOALA PRIMARA DOROSCANI,583,266,562,F,2019-08-26
SCOALA PRIMARA DR. STEFAN VONHAZ PETRESTI,23,684,576,F,2019-12-31
SCOALA PRIMARA DRAGOMIRESTI,602,322,426,M,2015-10-06
SCOALA PRIMARA DRAGSINA,472,483,602,F,2016-03-22
SCOALA PRIMARA DRAGOESTI-SC.GIM. ROSIORI,225,250,259,M,2016-06-04
SCOALA PRIMARA DRAGOIESTI,402,391,125,M,2015-07-30
SCOALA PRIMARA DR.BALINT JOZSEF DIAFALAU,657,494,256,M,2019-05-21
Scoala Primara Dreamland- sediul 2,428,620,135,M,2018-08-19
SCOALA PRIMARA DREAMLAND VOLUNTARI,688,369,581,F,2012-10-18
SCOALA PRIMARA DROJDII,330,31,292,F,2020-08-11
SCOALA PRIMARA DR.PATAKI JOZSEF IACOBENI,227,128,742,F,2012-11-19
SCOALA PRIMARA DUBOVA,249,317,505,F,2019-03-07
SCOALA PRIMARA DUDASU,643,231,144,F,2013-02-24
SCOALA PRIMARA DULCEA,260,583,654,F,2019-08-27
SCOALA PRIMARA DUMBRAVA COM. CAPUSU MARE,455,200,168,M,2018-03-24
SCOALA PRIMARA DUMIRESTI,366,205,248,M,2015-07-10
SCOALA PRIMARA DUMITRESTII,271,480,390,F,2021-02-25
SCOALA PRIMARA DUMITRESTII GALATI,502,229,396,M,2018-10-02
SCOALA PRIMARA DUMITRU MARIN SAT PEICANI,532,169,387,F,2019-09-20
SCOALA PRIMARA DUNAVATU DE JOS,641,526,216,M,2021-02-19
SCOALA PRIMARA EBNER JENO IZVORU MURESULUI,634,57,439,F,2021-05-02
SCOALA PRIMARA ECHILIBRIA - MONTESSORI EDUCATION VOLUNTARI,167,9,616,F,2020-12-02
SCOALA PRIMARA ELEONORA ILIESCU CHITILA,659,543,22,M,2012-11-24
SCOALA PRIMARA ELISEI MUNICIPIUL PIATRA-NEAMT,221,578,132,F,2019-10-22
SCOALA PRIMARA ELITE IASI (Asociatia Info-Scoala),557,457,677,F,2016-11-15
SCOALA PRIMARA EMIL PACURAR GLEDIN,79,423,243,M,2021-07-16
SCOALA PRIMARA ENISALA,83,256,30,M,2013-08-31
SCOALA PRIMARA EREMIENI,299,238,641,M,2014-12-22
SCOALA PRIMARA ERGHEVITA,4,2,334,M,2020-02-10
SCOALA PRIMARA ERIU SANCRAI,251,408,88,F,2012-10-17
SCOALA PRIMARA ERNEA,83,602,579,F,2018-06-28
SCOALA PRIMARA ERSIG,743,13,632,M,2020-01-31
SCOALA PRIMARA EURO KID IASI,239,119,392,F,2020-08-09
SCOALA PRIMARA EUROED IASI,377,108,175,F,2016-06-27
SCOALA PRIMARA EXPLORE 100 MOGOSOAIA,634,541,735,M,2015-08-21
SCOALA PRIMARA FA CIUMANI,282,338,351,F,2017-12-30
SCOALA PRIMARA FANCSALI DANIEL FANCEL,242,579,648,F,2015-03-10
SCOALA PRIMARA FARASESTI,43,52,59,F,2014-04-27
SCOALA PRIMARA FANATELE MADARASULUI,548,627,401,F,2016-05-05
SCOALA PRIMARA FEG IASI,543,91,404,M,2012-07-08
SCOALA PRIMARA FEIURDENI COM. CHINTENI,612,110,702,F,2018-07-12
SCOALA PRIMARA FELEAC,349,517,640,F,2020-12-25
Scoala Primara Felmer,468,633,128,F,2019-01-22
SCOALA PRIMARA FENES,625,552,465,M,2014-12-02
SCOALA PRIMARA FENYES ELEK CIOCAIA,170,506,654,M,2019-08-31
SCOALA PRIMARA FETESTI,545,340,284,M,2011-09-04
SCOALA PRIMARA FICATAR,594,64,321,M,2020-03-02
SCOALA PRIMARA FIERBINTII DE JOS-LIC.TEH.FIERBINTI-TARG,109,483,61,F,2020-08-02
SCOALA PRIMARA FIERBINTII DE SUS-LIC.TEH.FIERBINTI-TARG,432,51,104,F,2018-02-25
SCOALA PRIMARA FIGA,691,540,664,M,2014-12-03
SCOALA PRIMARA FILDU DE SUS,240,464,504,F,2014-02-11
SCOALA PRIMARA FILEA,11,144,346,F,2017-03-07
SCOALA PRIMARA FILITELNIC,142,420,482,F,2011-12-10
SCOALA PRIMARA FILPEA,408,579,554,F,2014-11-12
SCOALA PRIMARA FILPISU MARE,16,296,577,F,2016-10-31
SCOALA PRIMARA FILPISU MIC,299,436,84,M,2013-04-30
SCOALA PRIMARA FIRTANUS,338,729,365,F,2015-12-16
SCOALA PRIMARA FIRTUSU,250,593,389,M,2015-04-07
Scoala Primara Fiser,690,612,538,F,2016-04-24
SCOALA PRIMARA FITCAU,152,293,82,M,2016-07-09
SCOALA PRIMARA FIZESU GHERLII COM. FIZESU GHERLII,190,1,8,M,2015-12-14
SCOALA PRIMARA FLORESTI,457,67,523,F,2013-02-25
SCOALA PRIMARA FLORIN NICULESCU BILA,456,149,62,M,2018-02-02
Scoala Primara Floroaia Mica,567,399,247,M,2019-09-01
SCOALA PRIMARA FODORA,417,608,484,F,2016-01-27
SCOALA PRIMARA FOFELDEA,698,315,586,M,2012-11-02
SCOALA PRIMARA FOGARASY MIHALY GHEORGHENI,155,217,584,F,2013-02-18
SCOALA PRIMARA FORASTI,459,288,415,M,2020-07-07
Scoala Primara Forro Elek Anghelus,455,127,536,F,2018-11-30
SCOALA PRIMARA FRENCIUGI,489,185,616,F,2012-08-11
SCOALA PRIMARA FRUMOSU,738,742,627,M,2012-04-06
SCOALA PRIMARA FRUMUSICA,532,505,516,F,2015-03-19
SCOALA PRIMARA FRUNZENI,387,597,184,M,2017-06-30
SCOALA PRIMARA FUNDOAIA,205,407,448,F,2017-04-21
SCOALA PRIMARA FURDUIESTI,73,503,60,F,2016-11-03
SCOALA PRIMARA FURESTI,207,449,80,M,2017-11-03
SCOALA PRIMARA FURNICOSI,375,397,572,F,2015-08-30
SCOALA PRIMARA GAAL TAMAS BORZONT,743,465,648,F,2018-05-19
SCOALA PRIMARA GAIESTI,565,299,732,M,2013-01-12
SCOALA PRIMARA GALATENI,324,468,584,M,2016-01-11
SCOALA PRIMARA GALAUTAS-PIRAU,250,301,289,F,2019-03-13
SCOALA PRIMARA GALPAIA,190,333,421,F,2018-10-13
SCOALA PRIMARA GAMACESTI,608,95,233,M,2019-04-04
SCOALA PRIMARA GANESTI,667,583,514,F,2013-01-17
SCOALA PRIMARA GARDANEASA,283,743,81,M,2021-04-09
SCOALA PRIMARA GARBEA,306,211,512,M,2017-11-10
SCOALA PRIMARA GARBOVATU DE JOS,381,298,116,M,2014-02-28
SCOALA PRIMARA GARCEIU,452,325,527,M,2013-04-05
SCOALA PRIMARA GARCIU,44,91,358,F,2017-11-04
SCOALA PRIMARA GARDOAIA,240,572,588,M,2017-06-23
SCOALA PRIMARA GENERAL BERTHELOT,45,395,647,M,2020-07-29
SCOALA PRIMARA GENERAL GHEORGHE BERDAN FRUMUSELU,79,316,153,M,2012-08-20
Scoala Primara Genius Academy,403,599,65,M,2013-12-02
Scoala Primara George Cosbuc Zagon,52,679,562,F,2012-10-21
SCOALA PRIMARA GEORGE VISAN POTELU,453,100,362,M,2018-10-12
SCOALA PRIMARA GHEORGHE ASACHI IASI,474,622,137,F,2019-05-11
SCOALA PRIMARA GHEORGHE GHIBANESCU IASI,274,104,552,M,2016-10-22
SCOALA PRIMARA GHEORGHE SINCAI MOTIS,324,253,486,F,2020-06-05
SCOALA PRIMARA GHEORGHE TOMA TUTULESTI,209,571,366,F,2013-02-02
SCOALA PRIMARA GHERDANA,509,421,688,M,2011-09-26
SCOALA PRIMARA GHERGHITESTI COBIA,445,460,500,F,2014-06-18
SCOALA PRIMARA GHERTENIS,385,229,292,F,2015-12-23
SCOALA PRIMARA GHINESTI,232,321,45,M,2021-03-26
SCOALA PRIMARA GHIRISA,73,560,604,M,2014-02-25
SCOALA PRIMARA GHIROLT COM. ALUNIS,479,523,210,M,2014-01-08
SCOALA PRIMARA GIACAS,470,609,102,F,2016-02-05
SCOALA PRIMARA GIARMATA-VII,154,153,189,F,2012-11-02
SCOALA PRIMARA GIMBASANI-SC.GIM.COSAMBESTI,78,142,370,M,2018-10-29
SCOALA PRIMARA GIULESTI,410,189,287,M,2011-11-19
SCOALA PRIMARA GIURGENI COMUNA VALEA URSULUI,362,698,706,M,2016-09-05
SCOALA PRIMARA GIURGESTI,322,431,166,M,2016-11-10
SCOALA PRIMARA GIRBOVAT,540,591,15,F,2012-03-27
SCOALA PRIMARA GLADNA ROMANA,261,238,637,F,2012-01-14
SCOALA PRIMARA GLAVACIOC,315,419,441,F,2018-07-22
SCOALA PRIMARA GLAVANESTI,704,65,36,M,2015-08-05
SCOALA PRIMARA GLAMBOACA,265,143,69,F,2015-07-30
SCOALA PRIMARA GLOBU CRAIOVEI,5,114,380,M,2018-02-05
SCOALA PRIMARA GLOBURAU,240,155,342,M,2017-07-05
SCOALA PRIMARA GLODGHILESTI,200,258,234,M,2017-02-20
SCOALA PRIMARA GLODISOARELE,405,701,193,F,2020-07-01
SCOALA PRIMARA GLODU,740,199,424,F,2014-11-15
SCOALA PRIMARA GOIOASA,661,729,675,F,2013-06-26
SCOALA PRIMARA GOLESTI-PRIBOAIA,703,597,519,M,2019-06-20
SCOALA PRIMARA GOLET,366,42,387,M,2021-05-06
SCOALA PRIMARA GORENI,266,450,467,M,2012-12-19
SCOALA PRIMARA GORUN COMUNA ONICENI,86,308,413,F,2020-09-08
SCOALA PRIMARA GOVORA,630,298,162,F,2019-11-19
SCOALA PRIMARA GRADINARI,640,296,190,F,2014-10-05
SCOALA PRIMARA GRADISTE,100,719,21,M,2020-12-22
Scoala Primara Granari,458,394,705,M,2020-01-03
SCOALA PRIMARA GRAUSORUL,11,727,745,F,2012-08-21
SCOALA PRIMARA GREONI,125,733,616,M,2019-01-06
SCOALA PRIMARA GRIGORE COJAN CAUESTI,231,79,749,M,2016-04-18
SCOALA PRIMARA GRIGORESTI,590,662,611,F,2014-07-22
SCOALA PRIMARA GRINDENI,590,696,476,M,2014-12-16
SCOALA PRIMARA GROPENI,160,252,410,F,2018-02-28
SCOALA PRIMARA GRUIU,307,71,232,M,2016-06-19
SCOALA PRIMARA GULIA TARTASESTI,2,534,627,F,2020-03-22
SCOALA PRIMARA GURA PRAVAT,646,155,150,F,2014-05-19
SCOALA PRIMARA GURA VAII COMUNA GIROV,456,11,339,M,2018-02-27
SCOALA PRIMARA GURA VAII RECE,708,303,267,M,2015-12-09
SCOALA PRIMARA GUTINAS,467,467,178,M,2020-06-26
SCOALA PRIMARA GVARDINITA,615,316,398,M,2016-09-12
SCOALA PRIMARA HABIC,116,232,255,M,2014-11-09
SCOALA PRIMARA HANSEL UND GRETEL IASI,161,172,507,F,2015-05-18
SCOALA PRIMARA HAPPY STARS HARLAU,697,27,513,F,2014-05-14
Scoala Primara Harale,53,508,619,M,2013-04-15
SCOALA PRIMARA HARGHITA-BAI,537,2,735,M,2015-08-06
SCOALA PRIMARA HASAG,67,24,83,M,2020-09-20
Scoala Primara Halmeag,310,726,488,F,2016-10-23
SCOALA PRIMARA HANTESTI VALE,324,42,58,F,2015-11-24
SCOALA PRIMARA HARTAGANI,397,628,574,M,2012-03-25
SCOALA PRIMARA HASDAT,575,215,236,M,2015-06-07
SCOALA PRIMARA HASDAU,148,660,355,F,2020-10-04
Scoala Primara Hatuica,408,518,33,F,2016-03-03
SCOALA PRIMARA HANDRESTI,383,476,481,M,2012-02-09
SCOALA PRIMARA HARTOP,52,57,527,F,2017-01-09
Scoala Primara Helikon-Bucuresti,66,304,510,M,2021-01-06
SCOALA PRIMARA HERINA,451,205,656,M,2012-06-29
Scoala Primara Hetea,293,507,440,M,2012-08-31
SCOALA PRIMARA HETIUR,542,418,562,M,2016-08-19
Scoala Primara Hilib,333,557,564,M,2017-05-11
SCOALA PRIMARA HILITA,528,133,174,M,2015-12-26
SCOALA PRIMARA HLAPESTI COMUNA DRAGOMIRESTI,696,520,703,M,2016-04-05
SCOALA PRIMARA HODOSA,389,310,27,M,2016-11-12
SCOALA PRIMARA HODOSA GARA,298,709,667,M,2013-04-04
SCOALA PRIMARA HODOSA SAT,561,750,108,M,2017-01-08
SCOALA PRIMARA HOGHIA,48,99,262,F,2014-05-14
SCOALA PRIMARA HOISESTI,237,255,388,F,2017-06-06
SCOALA PRIMARA HOISESTI COMUNA MARGINENI,72,332,468,F,2016-02-01
SCOALA PRIMARA HOLM,650,368,17,F,2021-03-02
SCOALA PRIMARA HONDOL,204,522,642,F,2018-08-09
SCOALA PRIMARA HONORICI,471,423,711,M,2019-11-08
SCOALA PRIMARA HOREA CLUJ-NAPOCA - STRUCTURA 1,45,636,642,F,2019-04-26
SCOALA PRIMARA HORIA,654,449,548,M,2020-05-15
SCOALA PRIMARA HORIA-SC.GIM.AXINTELE,321,270,192,M,2013-11-06
Scoala Primara Horvath Karoly Telechia,622,134,605,F,2018-07-12
SCOALA PRIMARA HULUBA,625,207,284,M,2021-02-13
SCOALA PRIMARA HURJUIENI,226,408,258,F,2014-04-29
SCOALA PRIMARA HUTA COM. CHIUIESTI,238,362,132,M,2018-08-01
SCOALA PRIMARA IACOBENI COM. CEANU MARE,176,683,159,M,2011-09-15
SCOALA PRIMARA IACOBESTI,587,406,642,F,2019-04-18
SCOALA PRIMARA IAM,643,577,441,M,2012-02-14
SCOALA PRIMARA IANOVA,64,216,581,F,2019-07-04
Scoala Primara Iaras,600,448,531,F,2018-12-08
SCOALA PRIMARA IAZU COJASCA,282,482,124,F,2014-06-20
SCOALA PRIMARA IAZU VECHI,307,654,486,M,2013-01-02
SCOALA PRIMARA IBANESTI-PADURE,574,495,205,F,2013-08-13
SCOALA PRIMARA ICLAND,15,642,53,F,2020-05-07
SCOALA PRIMARA ICTAR,565,431,475,M,2014-09-19
SCOALA PRIMARA IDICEL,253,457,498,M,2019-10-24
SCOALA PRIMARA IDICEL-PADURE,120,44,288,F,2016-03-20
SCOALA PRIMARA IEDERA DE SUS,415,36,505,F,2015-02-02
Scoala Primara Iepurasul Bocanila,301,619,439,F,2014-07-29
SCOALA PRIMARA IEPURENI,356,216,65,F,2021-04-14
SCOALA PRIMARA IGNESTI,326,723,465,M,2020-11-08
SCOALA PRIMARA IHOD,459,596,286,F,2016-12-08
SCOALA PRIMARA ILASVAI SELYMES PETER ILISUA,256,190,170,F,2016-07-22
SCOALA PRIMARA ILFOVENI NUCET,163,187,57,M,2016-05-08
SCOALA PRIMARA ILIDIA,139,380,539,M,2020-09-13
SCOALA PRIMARA ILIE GRAMADA ZAHARESTI,529,132,522,F,2014-01-15
SCOALA PRIMARA ILIESI,6,381,142,F,2017-10-10
SCOALA PRIMARA ILOVA,241,84,544,M,2013-09-14
Scoala Primara Imeni,64,349,658,F,2015-12-21
SCOALA PRIMARA IMOASA,458,454,275,F,2017-06-13
SCOALA PRIMARA INEU,86,178,608,M,2018-05-12
SCOALA PRIMARA INTERNATIONAL KIDS ACADEMY ROSU - CHIAJNA,54,173,651,F,2012-07-23
SCOALA PRIMARA IOAN GROSARU PAISENI,548,736,269,F,2016-06-23
SCOALA PRIMARA IOAN IACOB LAURENI,653,498,335,M,2013-10-07
Scoala Primara 'Ioan Iosif' Mateias,529,655,32,F,2012-03-24
SCOALA PRIMARA IOAN RIZESCU CERSANI,517,200,211,M,2017-02-18
SCOALA PRIMARA ION CREANGA IZVORU MURESULUI,445,652,440,M,2013-02-19
SCOALA PRIMARA ION CREANGA MALCOCI,590,125,114,F,2021-06-16
SCOALA PRIMARA ION CREANGA MITOCASI,5,334,471,M,2020-11-08
SCOALA PRIMARA 'ION CREANGA' SCHITU,666,649,3,M,2014-05-08
SCOALA PRIMARA ION OLTEANU CHITILA,570,207,440,F,2020-03-22
SCOALA PRIMARA ION St. BALTEANU GLIGANU DE SUS,459,629,201,M,2020-01-21
SCOALA PRIMARA IORCANI,381,19,554,F,2019-01-29
SCOALA PRIMARA IOSIF,555,241,400,F,2020-10-06
SCOALA PRIMARA IOSIF TIPROC DUMBRAVA,286,439,255,F,2012-03-25
SCOALA PRIMARA IOSIFALAU,375,623,548,M,2014-03-20
SCOALA PRIMARA IPOTESTI,592,570,158,F,2014-01-26
SCOALA PRIMARA ISCRONI,166,392,601,F,2012-03-25
SCOALA PRIMARA ISLA,302,81,392,F,2015-08-08
SCOALA PRIMARA ISTIHAZA,644,631,20,F,2019-10-20
SCOALA PRIMARA ITRINESTI COMUNA MARGINENI,209,107,502,F,2019-10-16
SCOALA PRIMARA IUCSA COMUNA BOZIENI,288,382,27,M,2019-01-22
SCOALA PRIMARA IULIU MANIU BADACIN,712,273,612,F,2016-10-04
SCOALA PRIMARA 'IULIU PRODAN' VALEA DACILOR,245,327,79,M,2019-12-01
SCOALA PRIMARA IUPCA,65,603,721,M,2014-12-07
SCOALA PRIMARA IZVOARELE VOINESTI,271,700,643,M,2018-09-17
SCOALA PRIMARA IZVORU ANESTILOR,433,614,539,M,2019-08-08
SCOALA PRIMARA INV. CONSTANTIN MIHALCEA BURDEA,486,119,586,F,2014-02-08
SCOALA PRIMARA INVATATOARE BORTOS COSTEA MARIA BAITA,9,332,625,M,2020-10-14
SCOALA PRIMARA JABAR,150,77,517,F,2019-11-17
SCOALA PRIMARA JAC,599,214,526,F,2019-03-08
SCOALA PRIMARA JACODU,730,550,639,F,2019-07-07
Scoala Primara Jakabos Odon Lunga,416,487,746,M,2020-09-04
SCOALA PRIMARA JENA,139,89,398,F,2015-08-01
SCOALA PRIMARA JIANA MARE,714,355,223,F,2014-08-28
SCOALA PRIMARA JICHISU DE JOS COM. JICHISU DE JOS,30,554,432,F,2016-06-27
Scoala Primara Jimbor,271,176,574,F,2021-02-08
SCOALA PRIMARA JIMBOR-FANATE,249,449,621,M,2015-11-02
Scoala Primara Jokai Mor Turia,717,203,205,F,2012-01-05
SCOALA PRIMARA JUGUR,426,142,167,F,2018-02-09
SCOALA PRIMARA JUNIOR IASI,270,80,671,M,2017-01-16
SCOALA PRIMARA JUNIOR SCHOOLSTEFANESTII DE JOS,384,100,54,F,2020-10-20
SCOALA PRIMARA JUPANI,520,444,535,M,2014-10-17
SCOALA PRIMARA JUPANESTI,661,603,556,F,2016-06-17
SCOALA PRIMARA KEY INTERNATIONAL SCHOOL CLUJ-NAPOCA,18,337,510,F,2014-09-28
SCOALA PRIMARA KINDERLAND CLUJ-NAPOCA,403,430,689,M,2014-04-08
SCOALA PRIMARA KINDERSTAR BERCENI,402,423,50,M,2012-02-19
Scoala Primara King George II,176,225,30,F,2020-11-11
SCOALA PRIMARA KOLLO MIKLOS CIUMANI,448,486,60,M,2012-01-15
