School_Unit_Name,Elementary_school_cases,Middle_school_cases,High_school_cases,Gender,Reporting_date
SCOALA GIMNAZIALA BICAZ,117,269,250,M,2019-11-13
SCOALA GIMNAZIALA BIJGHIR,110,577,478,F,2015-06-14
SCOALA GIMNAZIALA BIRZA,136,571,281,F,2016-01-04
SCOALA GIMNAZIALA BISTRA,126,364,488,F,2011-10-01
SCOALA GIMNAZIALA BISTRET,17,356,338,F,2015-12-29
SCOALA GIMNAZIALA BLANDIANA,200,2,236,F,2021-07-18
SCOALA GIMNAZIALA BOGDAN VODA,12,225,280,F,2012-05-17
SCOALA GIMNAZIALA BOGHESTI,150,251,41,F,2018-01-25
SCOALA GIMNAZIALA BOGZA,75,531,308,F,2017-08-13
SCOALA GIMNAZIALA BOLOVANIS,127,479,110,F,2017-09-30
SCOALA GIMNAZIALA BORASCU,91,9,32,F,2019-12-18
SCOALA GIMNAZIALA BOTIZA,117,468,358,M,2020-03-16
SCOALA GIMNAZIALA BOURENI,119,126,457,F,2020-01-28
SCOALA GIMNAZIALA BRABETI,141,57,9,M,2020-06-26
SCOALA GIMNAZIALA BRALOSTITA,0,472,127,F,2016-03-20
SCOALA GIMNAZIALA BRANISTE-DANETI,106,41,331,F,2018-08-25
SCOALA GIMNAZIALA BRATOVOESTI,161,1,34,M,2013-06-17
SCOALA GIMNAZIALA BREASTA,138,198,274,M,2019-07-24
SCOALA GIMNAZIALA BREB,8,460,155,M,2015-12-07
SCOALA GIMNAZIALA BUCOVAT,7,119,334,F,2012-11-29
SCOALA GIMNAZIALA BUCSESTI,14,331,337,M,2016-04-20
SCOALA GIMNAZIALA BUDESTI,200,176,438,M,2017-07-09
SCOALA GIMNAZIALA BUDIENI SCOARTA,123,436,458,M,2013-12-01
SCOALA GIMNAZIALA BUHUSI,143,579,432,F,2015-01-24
SCOALA GIMNAZIALA BUMBESTI-PITIC,132,398,356,M,2014-06-07
SCOALA GIMNAZIALA BURDUSACI,114,20,48,F,2013-12-30
SCOALA GIMNAZIALA CALARASI,50,244,370,M,2020-06-05
SCOALA GIMNAZIALA CALNIC,72,433,464,F,2012-09-19
SCOALA GIMNAZIALA CALOPAR,140,439,453,F,2015-09-22
SCOALA GIMNAZIALA CAMPULUNG LA TISA,165,331,158,F,2019-02-19
SCOALA GIMNAZIALA CAMPURI,133,201,451,M,2020-05-01
SCOALA GIMNAZIALA CAPITAN MARASANU COM. STROESTI,177,255,202,M,2019-05-14
SCOALA GIMNAZIALA CAPRENI,177,104,98,F,2018-10-03
SCOALA GIMNAZIALA CAPU-DEALULUI BRANESTI,188,167,34,F,2021-02-10
SCOALA GIMNAZIALA CARAULA,5,371,251,M,2019-05-15
SCOALA GIMNAZIALA CARNA,125,14,143,F,2014-10-27
SCOALA GIMNAZIALA CAROL AL II-LEA DIOSTI,115,294,302,M,2014-08-22
SCOALA GIMNAZIALA CAROL I CALARASI,148,361,394,M,2018-02-21
SCOALA GIMNAZIALA CARPEN,23,427,444,M,2012-05-19
SCOALA GIMNAZIALA CARPINIS CRASNA,155,83,118,M,2016-07-08
SCOALA GIMNAZIALA CASTRANOVA,23,306,385,M,2015-06-08
SCOALA GIMNAZIALA CATANE,43,81,44,F,2017-09-28
SCOALA GIMNAZIALA CELEI TISMANA,200,304,302,F,2014-08-25
SCOALA GIMNAZIALA CERAT,73,583,77,M,2014-09-03
SCOALA GIMNAZIALA CERNADIA BAIA DE FIER,104,75,214,M,2017-04-12
SCOALA GIMNAZIALA CERNESTI,77,369,111,F,2017-12-11
SCOALA GIMNAZIALA CETATELE,170,536,283,F,2013-08-13
SCOALA GIMNAZIALA CHELINTA,53,524,7,F,2012-05-17
SCOALA GIMNAZIALA CHIOJDENI,173,529,275,F,2021-01-19
SCOALA GIMNAZIALA CICARLAU,113,22,330,M,2020-04-03
SCOALA GIMNAZIALA CIMPENI,33,596,447,M,2012-08-21
SCOALA GIMNAZIALA CINDESTI,158,282,272,F,2013-01-23
SCOALA GIMNAZIALA CIOCANESTI,13,210,499,M,2013-01-12
SCOALA GIMNAZIALA CIOCOTIS,40,375,211,M,2018-01-04
SCOALA GIMNAZIALA CIOROIASI,170,334,289,F,2018-12-21
SCOALA GIMNAZIALA CIUGUD,112,79,376,F,2017-06-08
SCOALA GIMNAZIALA CIUGUZEL,13,591,39,M,2015-09-08
SCOALA GIMNAZIALA CIUPERCENI,88,179,191,M,2012-07-23
SCOALA GIMNAZIALA CIUPERCENII VECHI,38,332,492,F,2013-03-24
SCOALA GIMNAZIALA CIURULEASA,69,203,334,F,2017-10-11
SCOALA GIMNAZIALA CIUTURESTI,139,347,194,F,2021-04-14
SCOALA GIMNAZIALA CLEANOV,185,482,118,M,2019-03-10
SCOALA GIMNAZIALA CLOSCA CARPINIS,89,449,246,M,2015-09-09
SCOALA GIMNAZIALA CODRU BUTESII,133,251,249,F,2011-12-05
SCOALA GIMNAZIALA COLONIE MUN. RM. VALCEA,175,258,22,F,2014-06-16
SCOALA GIMNAZIALA COM. ALUNU,152,137,385,M,2017-08-25
SCOALA GIMNAZIALA COM. AMARASTI,94,401,26,M,2017-09-06
SCOALA GIMNAZIALA COM. BARBATESTI,186,285,116,F,2014-06-20
SCOALA GIMNAZIALA COM. BERISLAVESTI,125,571,427,M,2014-02-20
SCOALA GIMNAZIALA COM. BOISOARA,135,489,400,M,2021-06-11
SCOALA GIMNAZIALA COM. BUDESTI,182,255,178,F,2013-07-03
SCOALA GIMNAZIALA COM. BUNESTI,111,360,163,M,2012-05-31
SCOALA GIMNAZIALA COM. CRETENI,95,239,88,M,2018-11-29
SCOALA GIMNAZIALA COM. DAESTI,107,130,270,F,2012-07-17
SCOALA GIMNAZIALA COM. FRANCESTI,25,394,242,F,2012-05-02
SCOALA GIMNAZIALA COM. GALICEA,1,58,485,M,2013-08-31
SCOALA GIMNAZIALA COM. GHIOROIU,77,394,35,M,2021-02-13
SCOALA GIMNAZIALA COM. GUSOENI,4,42,357,F,2019-09-07
SCOALA GIMNAZIALA COM. IONESTI,16,201,120,M,2012-01-29
SCOALA GIMNAZIALA COM. LACUSTENI,192,579,50,F,2017-05-07
SCOALA GIMNAZIALA COM. LAPUSATA,116,574,233,M,2011-09-22
SCOALA GIMNAZIALA COM. LUNGESTI,14,143,111,M,2014-08-01
SCOALA GIMNAZIALA COM. MADULARI,177,387,439,F,2016-08-16
SCOALA GIMNAZIALA COM. MALAIA,143,363,497,M,2016-10-10
SCOALA GIMNAZIALA COM. MALDARESTI,11,549,78,F,2016-07-19
SCOALA GIMNAZIALA COM. MATEESTI,193,501,222,M,2016-06-19
SCOALA GIMNAZIALA COM. MILCOIU,31,434,349,F,2013-12-09
SCOALA GIMNAZIALA COM. MITROFANI,42,377,54,F,2013-07-07
SCOALA GIMNAZIALA COM. MUEREASCA,89,521,173,M,2015-05-01
SCOALA GIMNAZIALA COM. OLANU,16,344,315,F,2019-10-04
SCOALA GIMNAZIALA COM. ORLESTI,20,428,73,F,2015-11-28
SCOALA GIMNAZIALA COM. PESCEANA,88,339,221,F,2015-02-23
SCOALA GIMNAZIALA COM. PIETRARI,132,329,60,F,2014-04-18
SCOALA GIMNAZIALA COM. PRUNDENI,102,182,280,F,2019-06-06
SCOALA GIMNAZIALA COM. ROSIILE,75,351,341,M,2014-02-20
SCOALA GIMNAZIALA COM. RUNCU,152,474,234,M,2016-03-11
SCOALA GIMNAZIALA COM. SCUNDU,121,451,108,M,2019-08-24
SCOALA GIMNAZIALA COM. SINESTI,35,446,297,M,2020-03-28
SCOALA GIMNAZIALA COM. SIRINEASA,195,345,253,F,2017-09-30
SCOALA GIMNAZIALA COM. SLATIOARA,145,414,375,F,2017-08-16
SCOALA GIMNAZIALA COM. STANESTI,109,460,383,F,2017-08-16
SCOALA GIMNAZIALA COM. STOENESTI,75,19,421,F,2014-08-23
SCOALA GIMNAZIALA COM. STOILESTI,128,115,76,M,2020-03-18
SCOALA GIMNAZIALA COM. SUSANI,194,96,71,M,2016-09-30
SCOALA GIMNAZIALA COM. SUTESTI,191,298,385,M,2016-12-04
SCOALA GIMNAZIALA COM. TITESTI,175,395,158,M,2017-01-26
SCOALA GIMNAZIALA COM. TOMSANI,88,379,43,F,2021-06-29
SCOALA GIMNAZIALA COM. VOINEASA,200,417,238,F,2016-05-06
SCOALA GIMNAZIALA COM. ZATRENI,34,564,171,F,2019-12-03
SCOALA GIMNAZIALA COMAN,46,566,166,F,2013-09-10
SCOALA GIMNAZIALA CONSTANTIN BRANCOVEANU CALARASI,12,182,13,F,2017-08-27
SCOALA GIMNAZIALA CONSTANTIN BRANCOVEANU VASILATI,75,266,269,F,2014-01-25
SCOALA GIMNAZIALA CONSTANTIN BRANCUSI TG-JIU,170,216,298,F,2018-10-10
SCOALA GIMNAZIALA ''CONSTANTIN COMICESCU'' FLAMANZI,19,85,302,F,2016-09-19
SCOALA GIMNAZIALA CONSTANTIN DIPSE SURDESTI,86,445,112,F,2020-12-13
SCOALA GIMNAZIALA CONSTANTIN GEROTA CALAFAT,8,254,322,M,2018-08-23
SCOALA GIMNAZIALA CONSTANTIN GH. MARINESCU LOCALITATEA GALATI,69,545,285,F,2015-12-12
SCOALA GIMNAZIALA CONSTANTIN GHEORGHITA PODARI,159,66,429,F,2014-12-26
SCOALA GIMNAZIALA CONSTANTIN MUSAT NICORESTI,44,354,333,F,2020-08-15
SCOALA GIMNAZIALA CONSTANTIN TEODORESCU SOLDANU,130,590,100,M,2018-05-31
SCOALA GIMNAZIALA CORNATELU,116,346,358,M,2014-12-07
SCOALA GIMNAZIALA CORNELIUS RADU DANCIULESTI,128,270,348,F,2012-07-01
SCOALA GIMNAZIALA CORNESTI BALESTI,61,561,118,F,2017-06-18
SCOALA GIMNAZIALA COROIENI,65,262,271,M,2020-12-08
SCOALA GIMNAZIALA COROTENI,1,286,218,F,2018-11-22
SCOALA GIMNAZIALA COSOVENI,90,192,270,F,2011-11-22
SCOALA GIMNAZIALA COSTEA MARINOIU ORAS OCNELE MARI,76,561,138,F,2017-12-22
SCOALA GIMNAZIALA COTOFENII DIN DOS,131,94,234,M,2019-02-21
SCOALA GIMNAZIALA COTOFENII DIN FATA,82,222,448,F,2012-04-10
SCOALA GIMNAZIALA COZA,175,288,380,F,2017-11-04
SCOALA GIMNAZIALA CRACIUNELU DE JOS,135,401,485,F,2021-07-20
SCOALA GIMNAZIALA CRACIUNESTI,159,309,297,F,2017-08-04
SCOALA GIMNAZIALA CRASNA VISEULUI,95,11,450,F,2016-07-02
SCOALA GIMNAZIALA CRUSET,195,424,30,F,2021-04-16
SCOALA GIMNAZIALA C-TIN SAVOIU TG-JIU,26,379,127,F,2017-12-16
SCOALA GIMNAZIALA CU PROGRAM SUPLIMENTAR DE MUZICA SI ARTE PLASTICE SIGHETU MARMATIEI,10,94,254,M,2013-04-07
SCOALA GIMNAZIALA CUNTA,113,576,192,M,2021-07-02
SCOALA GIMNAZIALA CUPSENI,124,187,397,F,2021-01-30
SCOALA GIMNAZIALA DAIA ROMANA,96,475,295,F,2012-05-30
SCOALA GIMNAZIALA DAMIAN-SADOVA,74,355,134,M,2017-08-06
SCOALA GIMNAZIALA DAN BARBILIAN LOCALITATEA GALATI,69,158,452,M,2018-07-01
SCOALA GIMNAZIALA DAN IORDACHESCU'' HLIPICENI,80,196,54,F,2016-04-09
SCOALA GIMNAZIALA DANESTI,128,165,102,M,2013-10-28
SCOALA GIMNAZIALA DAVID PRODAN SALISTEA,124,458,61,F,2013-08-23
SCOALA GIMNAZIALA DECEBAL CRAIOVA,151,123,144,M,2012-08-06
SCOALA GIMNAZIALA DECEBAL CRICAU,171,273,11,M,2020-01-14
SCOALA GIMNAZIALA DELENI,120,517,437,M,2012-01-28
SCOALA GIMNAZIALA DEMETRIU RADU RADESTI,9,242,250,F,2012-02-23
SCOALA GIMNAZIALA DESA,33,50,368,F,2020-02-13
SCOALA GIMNAZIALA DESESTI,127,539,122,F,2017-05-06
SCOALA GIMNAZIALA DIMITRIE CANTEMIR BAIA MARE,132,526,179,F,2018-05-15
SCOALA GIMNAZIALA DIMITRIE CANTEMIR COMUNA MATCA,149,438,303,M,2018-02-07
SCOALA GIMNAZIALA DIMITRIE GHICA COMANESTI,38,485,158,M,2019-07-06
SCOALA GIMNAZIALA DIMITRIE GUSTI NEREJU,158,79,174,F,2011-12-20
SCOALA GIMNAZIALA DIMITRIE ION GHICA RADOVANU,87,105,398,M,2020-11-04
SCOALA GIMNAZIALA DIMITRIE LUCHIAN COMUNA PISCU,21,523,131,M,2018-11-19
SCOALA GIMNAZIALA DIMITRIE ROMANESCU'' DOROHOI,165,444,169,F,2012-08-27
SCOALA GIMNAZIALA DIMITRIE STURDZA LOCALITATEA TECUCI,138,75,345,M,2012-08-24
SCOALA GIMNAZIALA DOAMNA NICA COMUNA VALEA MARULUI,169,574,355,M,2018-12-02
SCOALA GIMNAZIALA DOBRESTI,167,567,414,F,2015-08-15
SCOALA GIMNAZIALA DOBROTESTI,175,173,189,F,2017-05-12
SCOALA GIMNAZIALA DOMNESTI-TIRG,87,40,322,M,2011-08-02
SCOALA GIMNAZIALA DOSTAT,72,496,69,M,2015-03-04
SCOALA GIMNAZIALA DR. COSTICA BALAN POIANA CRISTEI,99,313,243,F,2017-02-22
SCOALA GIMNAZIALA DR. GHEORGHE TITE SAPANTA,156,513,284,F,2015-06-26
SCOALA GIMNAZIALA DR. ILIE LAZAR GIULESTI,161,242,156,M,2018-03-11
SCOALA GIMNAZIALA DR. IOAN MIHALYI DE APSA SIGHETU MARMATIEI,122,255,92,M,2017-01-20
SCOALA GIMNAZIALA DR. TEODOR MIHALI BOIU MARE,67,128,89,F,2014-02-21
SCOALA GIMNAZIALA DR. VICTOR BABES BAIA MARE,102,522,328,F,2014-12-26
SCOALA GIMNAZIALA DRAGOS MARIN STEFAN CEL MARE,157,385,4,M,2015-08-16
SCOALA GIMNAZIALA DRAGOS VODA MOISEI,87,1,475,F,2011-09-21
SCOALA GIMNAZIALA DRAGOTESTI,163,383,288,M,2015-01-25
SCOALA GIMNAZIALA DRAGUGESTI,59,315,284,F,2021-03-28
SCOALA GIMNAZIALA DRAGUTESTI,197,329,147,F,2018-06-14
SCOALA GIMNAZIALA DRANIC,6,203,210,M,2019-04-22
SCOALA GIMNAZIALA DRANOVATU,65,347,85,M,2015-01-14
SCOALA GIMNAZIALA DRASOV,182,307,120,M,2014-08-19
SCOALA GIMNAZIALA DR.PETRU SPAN LUPSA,99,23,125,M,2018-01-04
SCOALA GIMNAZIALA DUILIU ZAMFIRESCU DUMBRAVENI,56,494,491,F,2018-01-17
SCOALA GIMNAZIALA DUILIU ZAMFIRESCU FOCSANI,112,69,161,M,2019-09-09
SCOALA GIMNAZIALA DUMBRAVA,68,234,112,M,2013-09-03
SCOALA GIMNAZIALA DUMITRU BADESCU ORAS BAILE OLANESTI,5,110,306,M,2017-01-27
SCOALA GIMNAZIALA DUMITRU MARTINAS PIRGARESTI,99,114,412,M,2012-12-16
SCOALA GIMNAZIALA DUMITRU PRICOP NEGRILESTI,92,66,163,M,2018-10-24
SCOALA GIMNAZIALA ECATERINA TEODOROIU MARASESTI,11,305,120,M,2013-09-04
SCOALA GIMNAZIALA ECATERINA TEODOROIU TG-JIU,60,396,201,M,2016-08-27
SCOALA GIMNAZIALA ELENA CUZA LOCALITATEA GALATI,70,423,493,M,2013-12-15
SCOALA GIMNAZIALA ELENA DOAMNA COMUNA CUZA VODA,195,439,227,M,2018-03-20
SCOALA GIMNAZIALA ELENA DOAMNA LOCALITATEA TECUCI,28,107,227,M,2013-06-05
SCOALA GIMNAZIALA ELENA FARAGO CRAIOVA,160,50,134,M,2015-02-25
SCOALA GIMNAZIALA ELENA NEGRI COMUNA COSTACHE NEGRI,54,324,422,F,2011-11-23
SCOALA GIMNAZIALA ELENA RARES BOTOSANI,151,352,484,F,2015-04-23
SCOALA GIMNAZIALA ELIZA OPRAN ISALNITA,77,197,370,M,2017-03-11
SCOALA GIMNAZIALA EMIL ATANASIU GAROAFA,146,529,476,F,2014-04-21
SCOALA GIMNAZIALA EMIL RACOVITA  GIRDA DE SUS,73,87,305,M,2019-02-06
SCOALA GIMNAZIALA ENE PATRICIU COMUNA SMULTI,29,334,33,F,2012-02-10
SCOALA GIMNAZIALA EPISCOP DOCTOR PARTENIE CIOPRON'' PALTINIS,73,226,191,M,2013-07-31
SCOALA GIMNAZIALA EUFROSINA POPESCU BOTOSESTI-PAIA,9,6,33,F,2012-01-06
SCOALA GIMNAZIALA FANTANELE,161,157,432,F,2019-01-11
SCOALA GIMNAZIALA FANTANELE URDARI,47,522,379,M,2018-04-01
SCOALA GIMNAZIALA FARAOANELE,188,278,132,F,2013-02-13
SCOALA GIMNAZIALA FARAU,13,156,132,F,2018-04-28
SCOALA GIMNAZIALA FARCAS,62,544,343,M,2016-01-12
SCOALA GIMNAZIALA FARCASU DE JOS,19,331,204,M,2011-11-19
SCOALA GIMNAZIALA FAURESTI,70,576,262,F,2021-05-31
SCOALA GIMNAZIALA FELDIOARA,70,340,227,F,2019-12-14
SCOALA GIMNAZIALA FERICEA,108,207,41,M,2016-06-26
SCOALA GIMNAZIALA FERIGILE COM. COSTESTI,47,23,244,F,2021-01-13
SCOALA GIMNAZIALA FILIASI,134,392,317,M,2012-11-30
SCOALA GIMNAZIALA FINTEUSU MARE,65,413,413,M,2013-05-24
SCOALA GIMNAZIALA FINTEUSU MIC,193,474,274,F,2019-01-03
SCOALA GIMNAZIALA FITIONESTI,83,542,122,F,2013-09-13
SCOALA GIMNAZIALA FLOREA JULEA COMUNA NEGRILESTI,28,547,482,F,2019-02-08
SCOALA GIMNAZIALA FLOREA MURESANU SUCIU DE SUS,66,138,146,F,2018-12-20
SCOALA GIMNAZIALA FLORENTA ALBU VILCELELE,96,34,60,M,2018-04-01
SCOALA GIMNAZIALA FRATOSTITA,149,170,382,F,2015-08-05
SCOALA GIMNAZIALA FUNDU RACACIUNI,111,216,299,F,2014-03-18
SCOALA GIMNAZIALA GABRIEL DRAGAN COMUNA NICORESTI,142,103,3,F,2012-12-04
SCOALA GIMNAZIALA GAGESTI,199,363,223,F,2017-04-15
SCOALA GIMNAZIALA GALICEA MARE,182,200,138,F,2018-04-19
SCOALA GIMNAZIALA GALICIUICA,55,440,78,F,2012-08-06
SCOALA GIMNAZIALA GANGIOVA,103,377,167,F,2016-04-09
SCOALA GIMNAZIALA GARBOVA,93,547,285,F,2016-10-14
SCOALA GIMNAZIALA GARDANI,52,170,255,M,2015-10-25
SCOALA GIMNAZIALA GENERAL DAVID PRAPORGESCU SAT CAINENII MARI COM. CAINENI,36,293,273,M,2014-04-18
SCOALA GIMNAZIALA GENERAL DUMITRU DAMACEANU COMUNA COSMESTI,150,102,481,F,2013-11-11
SCOALA GIMNAZIALA GENUNENI COM. FRANCESTI,199,479,448,F,2011-09-26
SCOALA GIMNAZIALA GEORGE COSBUC BAIA MARE,90,550,475,M,2011-10-08
SCOALA GIMNAZIALA GEORGE COSBUC SIGHETU MARMATIEI,144,596,60,M,2012-04-17
SCOALA GIMNAZIALA GEORGE ENESCU TESCANI,107,434,462,M,2013-06-22
SCOALA GIMNAZIALA GEORGE IVASCU COMUNA CERTESTI,104,357,114,F,2014-08-19
SCOALA GIMNAZIALA GEORGE VALSAN INDEPENDENTA,20,551,448,M,2018-11-04
SCOALA GIMNAZIALA GH. HAZGAN VARFU-CAMPULUI,143,202,423,M,2019-08-13
SCOALA GIMNAZIALA GH. JIENESCU RAST,111,5,120,F,2012-10-07
SCOALA GIMNAZIALA GH. POPOVICI'' LOZNA,190,113,343,M,2014-09-11
SCOALA GIMNAZIALA GHEORGHE BIBESCU CRAIOVA,136,258,352,M,2012-09-18
SCOALA GIMNAZIALA GHEORGHE BRAESCU CALAFAT,186,94,359,F,2018-04-13
SCOALA GIMNAZIALA GHEORGHE DOJA,65,554,469,M,2019-11-30
SCOALA GIMNAZIALA GHEORGHE LUPAN GROSI,106,541,229,F,2017-09-16
SCOALA GIMNAZIALA GHEORGHE MAIER UNIREA,185,178,452,F,2018-03-25
SCOALA GIMNAZIALA GHEORGHE MANU BUDESTI,183,37,269,F,2012-01-12
SCOALA GIMNAZIALA GHEORGHE MUNTEANU LOCALITATEA GALATI,115,52,291,M,2014-06-13
SCOALA GIMNAZIALA GHEORGHE PETRASCU LOCALITATEA TECUCI,100,331,485,M,2015-11-25
SCOALA GIMNAZIALA GHEORGHE POALELUNGI COMUNA MASTACANI,81,493,393,F,2015-03-19
SCOALA GIMNAZIALA GHEORGHE SI MARIA TASCA COMUNA BALABANESTI,64,183,422,F,2012-08-29
SCOALA GIMNAZIALA GHEORGHE TATARESCU TG-JIU,135,82,355,F,2021-01-27
SCOALA GIMNAZIALA GHEORGHE TITEICA CRAIOVA,63,16,423,M,2013-09-01
SCOALA GIMNAZIALA GHERCESTI,160,280,468,F,2017-07-27
SCOALA GIMNAZIALA GHETAR,165,149,274,M,2012-05-02
SCOALA GIMNAZIALA GHIDICI,88,56,94,M,2016-04-29
SCOALA GIMNAZIALA GHINDENI,150,515,457,M,2017-02-08
SCOALA GIMNAZIALA GIGHERA,163,111,68,F,2011-10-09
SCOALA GIMNAZIALA GIRDE,102,444,333,M,2015-08-07
SCOALA GIMNAZIALA GIUBEGA,37,152,48,F,2014-02-05
SCOALA GIMNAZIALA GIURGITA,87,412,320,F,2015-02-02
SCOALA GIMNAZIALA GLOD,178,97,364,M,2016-06-12
SCOALA GIMNAZIALA GODINESTI,22,291,79,F,2014-11-08
SCOALA GIMNAZIALA GOGOSU,198,184,184,M,2015-07-06
SCOALA GIMNAZIALA GOIESTI,113,94,445,F,2017-06-05
SCOALA GIMNAZIALA GOLESTI,0,115,90,M,2019-05-03
SCOALA GIMNAZIALA GORANU MUN. RM. VALCEA,5,249,461,M,2018-11-12
SCOALA GIMNAZIALA GRECESTI,39,243,238,F,2014-09-27
SCOALA GIMNAZIALA GR.GEAMANU TURCINESTI,125,54,252,F,2011-12-07
SCOALA GIMNAZIALA GRIGORE ANTIPA BOTOSANI,86,543,294,F,2021-06-15
SCOALA GIMNAZIALA GRIGORE HAGIU ORAS TG.BUJOR,119,79,318,M,2014-01-18
SCOALA GIMNAZIALA GRIGORE MIHAESCU COM. VLADESTI,29,254,177,M,2012-01-19
SCOALA GIMNAZIALA GRIGORE MOISIL LOCALITATEA GALATI,98,8,389,F,2015-09-02
SCOALA GIMNAZIALA GRIGORE MOISIL ULMENI,34,17,472,M,2014-01-23
SCOALA GIMNAZIALA GROSEREA ANINOASA,91,578,260,F,2014-10-24
SCOALA GIMNAZIALA GUBAUCEA,12,546,344,M,2016-10-15
SCOALA GIMNAZIALA GURA CALITEI,169,249,32,F,2014-10-04
SCOALA GIMNAZIALA HELIKON CALARASI,69,147,361,M,2013-01-30
SCOALA GIMNAZIALA HENRI COANDA PERISOR,43,119,11,F,2012-09-19
SCOALA GIMNAZIALA HINGULESTI,145,575,458,F,2018-09-14
SCOALA GIMNAZIALA HOLT,10,320,101,F,2012-07-27
SCOALA GIMNAZIALA HOMOCEA,157,224,183,M,2021-06-13
SCOALA GIMNAZIALA HOPARTA,137,420,249,F,2017-10-14
SCOALA GIMNAZIALA HOREA HOREA,5,137,109,F,2015-03-09
SCOALA GIMNAZIALA HOREZU-POENARI,70,423,2,M,2012-06-28
SCOALA GIMNAZIALA HOTARANI,195,424,287,F,2014-04-07
SCOALA GIMNAZIALA HUREZANI,56,231,362,M,2019-09-01
SCOALA GIMNAZIALA ''IANCU MUNTEANU'' TATARASENI,41,377,390,F,2013-11-05
SCOALA GIMNAZIALA IANCU ROSETTI ROSETI,10,149,195,M,2020-12-20
SCOALA GIMNAZIALA IEREMIA IRIMESCU COMUNA BRUSTURI,34,435,468,F,2021-07-07
SCOALA GIMNAZIALA IEUD,21,113,391,F,2019-07-08
SCOALA GIMNAZIALA IGHIEL,165,98,175,M,2013-06-20
SCOALA GIMNAZIALA ILBA,119,60,346,F,2020-12-07
SCOALA GIMNAZIALA ILIE MARTIN BRABOVA,93,84,184,F,2011-10-10
SCOALA GIMNAZIALA ILIE MURGULESCU VELA,91,494,449,M,2018-09-04
SCOALA GIMNAZIALA INTERNATIONALA BAIA MARE,115,355,95,M,2019-02-08
SCOALA GIMNAZIALA INTREGALDE,144,157,484,M,2012-03-19
SCOALA GIMNAZIALA INV. M. GEORGESCU CELARU,86,261,241,F,2016-05-19
SCOALA GIMNAZIALA INVATATOR GHEORGHE ASANACHE BORDESTI,49,553,62,F,2018-12-19
SCOALA GIMNAZIALA IOAN CERNAT'' HAVIRNA,168,403,87,F,2014-01-26
SCOALA GIMNAZIALA IOAN CIMPINEANU CAMPINEANCA,44,248,314,F,2017-11-01
SCOALA GIMNAZIALA IOAN DE HUNEDOARA SANTIMBRU,52,51,65,F,2017-08-02
SCOALA GIMNAZIALA IOAN DIDICESCU COM. VOICESTI,21,462,300,F,2013-11-03
SCOALA GIMNAZIALA IOAN GHEORGHE DUCA MUN. RM. VALCEA,173,26,484,F,2020-05-20
SCOALA GIMNAZIALA IOAN GRECESCU BRADESTI,146,209,242,F,2017-08-25
SCOALA GIMNAZIALA IOAN HOREA MOISEI,100,352,382,M,2012-08-18
SCOALA GIMNAZIALA IOAN MAIORESCU BUCERDEA GRANOASA,70,239,144,F,2019-09-16
SCOALA GIMNAZIALA IOAN MIHU VINEREA,54,195,50,F,2015-11-27
SCOALA GIMNAZIALA IOAN MURARIU'' CRISTINESTI,40,235,305,F,2016-06-07
SCOALA GIMNAZIALA IOAN SLAVICI TAUTII DE SUS,183,317,179,M,2017-07-10
SCOALA GIMNAZIALA IOAN VODA CEL VITEAZ SLOBOZIA CIORASTI,78,207,482,F,2014-05-08
SCOALA GIMNAZIALA ION AGARBICEANU ALBA IULIA,64,173,234,F,2014-05-08
SCOALA GIMNAZIALA ION AGARBICEANU BUCIUM,190,474,153,F,2018-11-29
SCOALA GIMNAZIALA ION AGARBICEANU CENADE,136,383,301,M,2018-04-14
SCOALA GIMNAZIALA ION BASGAN FOCSANI,191,435,94,F,2016-07-21
SCOALA GIMNAZIALA ION BIANU VALEA LUNGA,174,115,287,F,2017-04-15
SCOALA GIMNAZIALA ION BOJOI FLAMANZI,72,274,77,M,2012-09-26
SCOALA GIMNAZIALA ION BREAZU MIHALT,52,452,73,M,2015-04-03
SCOALA GIMNAZIALA ION C CONSTANTINESCU SAT CUENI COM. ROESTI,172,508,491,M,2015-06-04
SCOALA GIMNAZIALA ION CREANGA BOLATAU,86,281,389,M,2015-02-05
SCOALA GIMNAZIALA ION CREANGA CRAIOVA,192,449,125,F,2016-09-04
SCOALA GIMNAZIALA ION CREANGA GARLENII DE SUS,164,245,38,M,2019-04-16
SCOALA GIMNAZIALA ION CREANGA SAT TALPIGI COMUNA GHIDIGENI,7,578,37,M,2012-12-27
SCOALA GIMNAZIALA ION DIACONU TULNICI,148,205,282,F,2017-09-15
SCOALA GIMNAZIALA ION GH. PLESA ALMAJ,79,53,357,F,2011-12-10
SCOALA GIMNAZIALA ION GRIGOROIU LELESTI,53,391,266,F,2020-10-20
SCOALA GIMNAZIALA ION LUCA CARAGIALE BAIA MARE,117,433,158,M,2014-09-20
SCOALA GIMNAZIALA ION MICU MOLDOVAN BLAJ,183,491,91,F,2017-02-02
SCOALA GIMNAZIALA ION PACHIA TATOMIRESCU TATOMIRESTI,126,482,250,F,2020-06-29
SCOALA GIMNAZIALA ION PETROVICI LOCALITATEA TECUCI,145,168,127,M,2013-02-09
SCOALA GIMNAZIALA ION POP RETEGANUL SINCEL,44,542,480,M,2017-08-13
SCOALA GIMNAZIALA ION POPESCU DE COAS COAS,41,139,144,M,2020-09-25
